# SYNTHETIC MRU DATA - generated by generate_sample_mru.py (NOT measured).
# seed=20240705 fs=4.0Hz duration=1800.0s Hs=3.5m Tp=11.0s gamma=2.5
time_s,heave_m,pitch_deg
5.565000e+02,9.794774e-01,1.651258e+00
5.567500e+02,9.359426e-01,1.576903e+00
5.570000e+02,8.736416e-01,1.469666e+00
5.572500e+02,7.965286e-01,1.334959e+00
5.575000e+02,7.081922e-01,1.179451e+00
5.577500e+02,6.113592e-01,1.010893e+00
5.580000e+02,5.076818e-01,8.379333e-01
5.582500e+02,3.978295e-01,6.698934e-01
5.585000e+02,2.818002e-01,5.163979e-01
5.587500e+02,1.593173e-01,3.868028e-01
5.590000e+02,3.020209e-02,2.893983e-01
5.592500e+02,-1.053224e-01,2.304629e-01
5.595000e+02,-2.463795e-01,2.133450e-01
5.597500e+02,-3.912094e-01,2.378044e-01
5.600000e+02,-5.369683e-01,2.998298e-01
5.602500e+02,-6.796246e-01,3.920427e-01
5.605000e+02,-8.140542e-01,5.046389e-01
5.607500e+02,-9.344045e-01,6.266576e-01
5.610000e+02,-1.034710e+00,7.472688e-01
5.612500e+02,-1.109617e+00,8.567741e-01
5.615000e+02,-1.155020e+00,9.471187e-01
5.617500e+02,-1.168392e+00,1.011882e+00
5.620000e+02,-1.148740e+00,1.045880e+00
5.622500e+02,-1.096239e+00,1.044614e+00
5.625000e+02,-1.011756e+00,1.003823e+00
5.627500e+02,-8.965072e-01,9.193185e-01
5.630000e+02,-7.520259e-01,7.871667e-01
5.632500e+02,-5.804578e-01,6.041623e-01
5.635000e+02,-3.850313e-01,3.684499e-01
5.637500e+02,-1.704433e-01,8.012500e-02
5.640000e+02,5.707861e-02,-2.583386e-01
5.642500e+02,2.901539e-01,-6.419327e-01
5.645000e+02,5.209975e-01,-1.063263e+00
5.647500e+02,7.423203e-01,-1.512962e+00
5.650000e+02,9.480963e-01,-1.980274e+00
5.652500e+02,1.133969e+00,-2.453684e+00
5.655000e+02,1.297206e+00,-2.921430e+00
5.657500e+02,1.436260e+00,-3.371818e+00
5.660000e+02,1.550136e+00,-3.793258e+00
5.662500e+02,1.637769e+00,-4.174088e+00
5.665000e+02,1.697594e+00,-4.502289e+00
5.667500e+02,1.727403e+00,-4.765257e+00
5.670000e+02,1.724474e+00,-4.949785e+00
5.672500e+02,1.685920e+00,-5.042342e+00
5.675000e+02,1.609143e+00,-5.029662e+00
5.677500e+02,1.492326e+00,-4.899568e+00
5.680000e+02,1.334852e+00,-4.641939e+00
5.682500e+02,1.137612e+00,-4.249708e+00
5.685000e+02,9.031251e-01,-3.719828e+00
5.687500e+02,6.354757e-01,-3.054129e+00
5.690000e+02,3.400771e-01,-2.260012e+00
5.692500e+02,2.333550e-02,-1.350856e+00
5.695000e+02,-3.076911e-01,-3.460076e-01
5.697500e+02,-6.455536e-01,7.297675e-01
5.700000e+02,-9.825547e-01,1.847412e+00
5.702500e+02,-1.310802e+00,2.975189e+00
5.705000e+02,-1.622263e+00,4.080531e+00
5.707500e+02,-1.908903e+00,5.131809e+00
5.710000e+02,-2.162985e+00,6.099720e+00
5.712500e+02,-2.377470e+00,6.958120e+00
5.715000e+02,-2.546438e+00,7.684315e+00
5.717500e+02,-2.665377e+00,8.259030e+00
5.720000e+02,-2.731238e+00,8.666310e+00
5.722500e+02,-2.742257e+00,8.893596e+00
5.725000e+02,-2.697634e+00,8.932064e+00
5.727500e+02,-2.597230e+00,8.777149e+00
5.730000e+02,-2.441450e+00,8.429030e+00
5.732500e+02,-2.231382e+00,7.892881e+00
5.735000e+02,-1.969142e+00,7.178759e+00
5.737500e+02,-1.658286e+00,6.301154e+00
5.740000e+02,-1.304097e+00,5.278348e+00
5.742500e+02,-9.136159e-01,4.131769e+00
5.745000e+02,-4.953828e-01,2.885441e+00
5.747500e+02,-5.896004e-02,1.565548e+00
5.750000e+02,3.856033e-01,1.999918e-01
5.752500e+02,8.282317e-01,-1.182178e+00
5.755000e+02,1.259126e+00,-2.551540e+00
5.757500e+02,1.668925e+00,-3.879241e+00
5.760000e+02,2.048810e+00,-5.137942e+00
5.762500e+02,2.390646e+00,-6.302595e+00
5.765000e+02,2.687220e+00,-7.350897e+00
5.767500e+02,2.932555e+00,-8.263418e+00
5.770000e+02,3.122222e+00,-9.023492e+00
5.772500e+02,3.253530e+00,-9.617044e+00
5.775000e+02,3.325532e+00,-1.003252e+01
5.777500e+02,3.338813e+00,-1.026097e+01
5.780000e+02,3.295113e+00,-1.029631e+01
5.782500e+02,3.196880e+00,-1.013563e+01
5.785000e+02,3.046860e+00,-9.779471e+00
5.787500e+02,2.847795e+00,-9.232022e+00
5.790000e+02,2.602290e+00,-8.501262e+00
5.792500e+02,2.312849e+00,-7.599032e+00
5.795000e+02,1.982054e+00,-6.541080e+00
5.797500e+02,1.612860e+00,-5.346994e+00
5.800000e+02,1.208945e+00,-4.039968e+00
5.802500e+02,7.750529e-01,-2.646319e+00
5.805000e+02,3.172568e-01,-1.194739e+00
5.807500e+02,-1.569219e-01,2.845947e-01
5.810000e+02,-6.385824e-01,1.760936e+00
5.812500e+02,-1.117711e+00,3.203725e+00
5.815000e+02,-1.583615e+00,4.583150e+00
5.817500e+02,-2.025462e+00,5.870564e+00
5.820000e+02,-2.432859e+00,7.038906e+00
5.822500e+02,-2.796394e+00,8.063301e+00
5.825000e+02,-3.108115e+00,8.921883e+00
5.827500e+02,-3.361888e+00,9.596758e+00
5.830000e+02,-3.553614e+00,1.007488e+01
5.832500e+02,-3.681266e+00,1.034859e+01
5.835000e+02,-3.744724e+00,1.041560e+01
5.837500e+02,-3.745406e+00,1.027859e+01
5.840000e+02,-3.685745e+00,9.944403e+00
5.842500e+02,-3.568637e+00,9.423347e+00
5.845000e+02,-3.396969e+00,8.728731e+00
5.847500e+02,-3.173381e+00,7.876720e+00
5.850000e+02,-2.900298e+00,6.886373e+00
5.852500e+02,-2.580201e+00,5.779569e+00
5.855000e+02,-2.216013e+00,4.580559e+00
5.857500e+02,-1.811421e+00,3.315066e+00
5.860000e+02,-1.371032e+00,2.009078e+00
5.862500e+02,-9.003051e-01,6.876653e-01
5.865000e+02,-4.053433e-01,-6.257849e-01
5.867500e+02,1.073018e-01,-1.909736e+00
5.870000e+02,6.306898e-01,-3.144114e+00
5.872500e+02,1.157348e+00,-4.309680e+00
5.875000e+02,1.678991e+00,-5.387601e+00
5.877500e+02,2.186269e+00,-6.359529e+00
5.880000e+02,2.668715e+00,-7.208292e+00
5.882500e+02,3.115035e+00,-7.918940e+00
5.885000e+02,3.513705e+00,-8.479744e+00
5.887500e+02,3.853773e+00,-8.882729e+00
5.890000e+02,4.125623e+00,-9.123519e+00
5.892500e+02,4.321535e+00,-9.200619e+00
5.895000e+02,4.435924e+00,-9.114488e+00
5.897500e+02,4.465296e+00,-8.866878e+00
5.900000e+02,4.408038e+00,-8.460773e+00
5.902500e+02,4.264196e+00,-7.900985e+00
5.905000e+02,4.035342e+00,-7.195140e+00
5.907500e+02,3.724564e+00,-6.354638e+00
5.910000e+02,3.336511e+00,-5.395124e+00
5.912500e+02,2.877430e+00,-4.336275e+00
5.915000e+02,2.355133e+00,-3.200932e+00
5.917500e+02,1.778902e+00,-2.013890e+00
5.920000e+02,1.159392e+00,-8.007206e-01
5.922500e+02,5.085516e-01,4.130956e-01
5.925000e+02,-1.604214e-01,1.602639e+00
5.927500e+02,-8.331784e-01,2.743771e+00
5.930000e+02,-1.494477e+00,3.813334e+00
5.932500e+02,-2.128682e+00,4.789557e+00
5.935000e+02,-2.720512e+00,5.652703e+00
5.937500e+02,-3.255906e+00,6.385867e+00
5.940000e+02,-3.722826e+00,6.975691e+00
5.942500e+02,-4.111774e+00,7.412824e+00
5.945000e+02,-4.415928e+00,7.692035e+00
5.947500e+02,-4.630895e+00,7.812078e+00
5.950000e+02,-4.754244e+00,7.775475e+00
5.952500e+02,-4.785047e+00,7.588363e+00
5.955000e+02,-4.723592e+00,7.260451e+00
5.957500e+02,-4.571381e+00,6.804952e+00
5.960000e+02,-4.331322e+00,6.238295e+00
5.962500e+02,-4.008001e+00,5.579406e+00
5.965000e+02,-3.607828e+00,4.848559e+00
5.967500e+02,-3.138985e+00,4.065939e+00
5.970000e+02,-2.611150e+00,3.250265e+00
5.972500e+02,-2.035115e+00,2.417832e+00
5.975000e+02,-1.422397e+00,1.582218e+00
5.977500e+02,-7.849639e-01,7.546526e-01
5.980000e+02,-1.350671e-01,-5.516694e-02
5.982500e+02,5.148757e-01,-8.381854e-01
5.985000e+02,1.152434e+00,-1.585387e+00
5.987500e+02,1.765422e+00,-2.287666e+00
5.990000e+02,2.342257e+00,-2.936142e+00
5.992500e+02,2.872339e+00,-3.522688e+00
5.995000e+02,3.346365e+00,-4.040387e+00
5.997500e+02,3.756476e+00,-4.483680e+00
6.000000e+02,4.096251e+00,-4.848174e+00
6.002500e+02,4.360579e+00,-5.130245e+00
6.005000e+02,4.545509e+00,-5.326696e+00
6.007500e+02,4.648153e+00,-5.434716e+00
6.010000e+02,4.666681e+00,-5.452259e+00
6.012500e+02,4.600387e+00,-5.378766e+00
6.015000e+02,4.449766e+00,-5.216011e+00
6.017500e+02,4.216568e+00,-4.968776e+00
6.020000e+02,3.903828e+00,-4.645101e+00
6.022500e+02,3.515886e+00,-4.256000e+00
6.025000e+02,3.058467e+00,-3.814679e+00
6.027500e+02,2.538817e+00,-3.335427e+00
6.030000e+02,1.965875e+00,-2.832405e+00
6.032500e+02,1.350379e+00,-2.318552e+00
6.035000e+02,7.048062e-01,-1.804769e+00
6.037500e+02,4.308029e-02,-1.299436e+00
6.040000e+02,-6.199702e-01,-8.082840e-01
6.042500e+02,-1.269308e+00,-3.345779e-01
6.045000e+02,-1.890412e+00,1.204650e-01
6.047500e+02,-2.469893e+00,5.571022e-01
6.050000e+02,-2.995908e+00,9.764308e-01
6.052500e+02,-3.458363e+00,1.379776e+00
6.055000e+02,-3.848952e+00,1.768173e+00
6.057500e+02,-4.161113e+00,2.141970e+00
6.060000e+02,-4.389976e+00,2.500570e+00
6.062500e+02,-4.532337e+00,2.842271e+00
6.065000e+02,-4.586653e+00,3.164196e+00
6.067500e+02,-4.553036e+00,3.462293e+00
6.070000e+02,-4.433209e+00,3.731439e+00
6.072500e+02,-4.230443e+00,3.965649e+00
6.075000e+02,-3.949471e+00,4.158406e+00
6.077500e+02,-3.596418e+00,4.303080e+00
6.080000e+02,-3.178753e+00,4.393344e+00
6.082500e+02,-2.705234e+00,4.423532e+00
6.085000e+02,-2.185828e+00,4.388867e+00
6.087500e+02,-1.631554e+00,4.285615e+00
6.090000e+02,-1.054246e+00,4.111232e+00
6.092500e+02,-4.662233e-01,3.864650e+00
6.095000e+02,1.200861e-01,3.546733e+00
6.097500e+02,6.925412e-01,3.160875e+00
6.100000e+02,1.239677e+00,2.713515e+00
6.102500e+02,1.751063e+00,2.214308e+00
6.105000e+02,2.217628e+00,1.675701e+00
6.107500e+02,2.631918e+00,1.111855e+00
6.110000e+02,2.988260e+00,5.370705e-01
6.112500e+02,3.282803e+00,-3.587221e-02
6.115000e+02,3.513398e+00,-5.969641e-01
6.117500e+02,3.679345e+00,-1.139408e+00
6.120000e+02,3.781059e+00,-1.659095e+00
6.122500e+02,3.819746e+00,-2.153316e+00
6.125000e+02,3.797163e+00,-2.619170e+00
6.127500e+02,3.715505e+00,-3.052256e+00
6.130000e+02,3.577409e+00,-3.446105e+00
6.132500e+02,3.386005e+00,-3.792525e+00
6.135000e+02,3.144958e+00,-4.082704e+00
6.137500e+02,2.858441e+00,-4.308631e+00
6.140000e+02,2.531077e+00,-4.464365e+00
6.142500e+02,2.167888e+00,-4.546767e+00
6.145000e+02,1.774333e+00,-4.555583e+00
6.147500e+02,1.356436e+00,-4.493016e+00
6.150000e+02,9.209654e-01,-4.363065e+00
6.152500e+02,4.755390e-01,-4.170914e+00
6.155000e+02,2.852642e-02,-3.922529e+00
6.157500e+02,-4.113209e-01,-3.624435e+00
6.160000e+02,-8.354710e-01,-3.283546e+00
6.162500e+02,-1.236293e+00,-2.906901e+00
6.165000e+02,-1.607611e+00,-2.501268e+00
6.167500e+02,-1.944947e+00,-2.072678e+00
6.170000e+02,-2.245383e+00,-1.626079e+00
6.172500e+02,-2.507134e+00,-1.165249e+00
6.175000e+02,-2.729001e+00,-6.930420e-01
6.177500e+02,-2.909940e+00,-2.118670e-01
6.180000e+02,-3.048880e+00,2.757700e-01
6.182500e+02,-3.144804e+00,7.668764e-01
6.185000e+02,-3.196977e+00,1.257842e+00
6.187500e+02,-3.205130e+00,1.744540e+00
6.190000e+02,-3.169469e+00,2.222519e+00
6.192500e+02,-3.090489e+00,2.687087e+00
6.195000e+02,-2.968697e+00,3.133184e+00
6.197500e+02,-2.804423e+00,3.555029e+00
6.200000e+02,-2.597895e+00,3.945688e+00
6.202500e+02,-2.349602e+00,4.296772e+00
6.205000e+02,-2.060856e+00,4.598435e+00
6.207500e+02,-1.734313e+00,4.839779e+00
6.210000e+02,-1.374263e+00,5.009589e+00
6.212500e+02,-9.865300e-01,5.097289e+00
6.215000e+02,-5.780392e-01,5.093907e+00
6.217500e+02,-1.562246e-01,4.992930e+00
6.220000e+02,2.714884e-01,4.790946e+00
6.222500e+02,6.979413e-01,4.488050e+00
6.225000e+02,1.116200e+00,4.088004e+00
6.227500e+02,1.519326e+00,3.598148e+00
6.230000e+02,1.900163e+00,3.029046e+00
6.232500e+02,2.251336e+00,2.393885e+00
6.235000e+02,2.565533e+00,1.707667e+00
6.237500e+02,2.835999e+00,9.863395e-01
6.240000e+02,3.057052e+00,2.460186e-01
6.242500e+02,3.224408e+00,-4.975599e-01
6.245000e+02,3.335185e+00,-1.229284e+00
6.247500e+02,3.387589e+00,-1.934665e+00
6.250000e+02,3.380445e+00,-2.599750e+00
6.252500e+02,3.312785e+00,-3.211123e+00
6.255000e+02,3.183696e+00,-3.756139e+00
6.257500e+02,2.992504e+00,-4.223392e+00
6.260000e+02,2.739263e+00,-4.603311e+00
6.262500e+02,2.425377e+00,-4.888679e+00
6.265000e+02,2.054183e+00,-5.074903e+00
6.267500e+02,1.631325e+00,-5.159959e+00
6.270000e+02,1.164852e+00,-5.144077e+00
6.272500e+02,6.650408e-01,-5.029337e+00
6.275000e+02,1.440056e-01,-4.819393e+00
6.277500e+02,-3.848283e-01,-4.519453e+00
6.280000e+02,-9.073253e-01,-4.136509e+00
6.282500e+02,-1.409262e+00,-3.679679e+00
6.285000e+02,-1.876934e+00,-3.160447e+00
6.287500e+02,-2.297710e+00,-2.592571e+00
6.290000e+02,-2.660489e+00,-1.991581e+00
6.292500e+02,-2.956040e+00,-1.373910e+00
6.295000e+02,-3.177226e+00,-7.558190e-01
6.297500e+02,-3.319142e+00,-1.523645e-01
6.300000e+02,-3.379198e+00,4.233829e-01
6.302500e+02,-3.357185e+00,9.607598e-01
6.305000e+02,-3.255298e+00,1.451560e+00
6.307500e+02,-3.078063e+00,1.889815e+00
6.310000e+02,-2.832111e+00,2.271443e+00
6.312500e+02,-2.525765e+00,2.593902e+00
6.315000e+02,-2.168474e+00,2.855939e+00
6.317500e+02,-1.770207e+00,3.057435e+00
6.320000e+02,-1.340957e+00,3.199337e+00
6.322500e+02,-8.904669e-01,3.283598e+00
6.325000e+02,-4.282198e-01,3.313053e+00
6.327500e+02,3.638413e-02,3.291215e+00
6.330000e+02,4.938171e-01,3.221984e+00
6.332500e+02,9.343472e-01,3.109332e+00
6.335000e+02,1.348194e+00,2.957052e+00
6.337500e+02,1.725897e+00,2.768660e+00
6.340000e+02,2.058770e+00,2.547503e+00
6.342500e+02,2.339275e+00,2.297059e+00
6.345000e+02,2.561182e+00,2.021327e+00
6.347500e+02,2.719510e+00,1.725168e+00
6.350000e+02,2.810360e+00,1.414434e+00
6.352500e+02,2.830817e+00,1.095805e+00
6.355000e+02,2.779084e+00,7.763436e-01
6.357500e+02,2.654883e+00,4.628978e-01
6.360000e+02,2.460033e+00,1.615373e-01
6.362500e+02,2.198971e+00,-1.227964e-01
6.365000e+02,1.878986e+00,-3.863526e-01
6.367500e+02,1.510032e+00,-6.264042e-01
6.370000e+02,1.104106e+00,-8.410125e-01
6.372500e+02,6.743759e-01,-1.028915e+00
6.375000e+02,2.342939e-01,-1.189642e+00
6.377500e+02,-2.030860e-01,-1.323832e+00
6.380000e+02,-6.254802e-01,-1.433542e+00
6.382500e+02,-1.021486e+00,-1.522309e+00
6.385000e+02,-1.380586e+00,-1.594762e+00
6.387500e+02,-1.693231e+00,-1.655759e+00
6.390000e+02,-1.951097e+00,-1.709240e+00
6.392500e+02,-2.147531e+00,-1.757152e+00
6.395000e+02,-2.278031e+00,-1.798825e+00
6.397500e+02,-2.340615e+00,-1.831024e+00
6.400000e+02,-2.335929e+00,-1.848692e+00
6.402500e+02,-2.267053e+00,-1.846120e+00
6.405000e+02,-2.139075e+00,-1.818163e+00
6.407500e+02,-1.958561e+00,-1.761121e+00
6.410000e+02,-1.733068e+00,-1.673081e+00
6.412500e+02,-1.470772e+00,-1.553769e+00
6.415000e+02,-1.180238e+00,-1.404120e+00
6.417500e+02,-8.702472e-01,-1.225887e+00
6.420000e+02,-5.496252e-01,-1.021491e+00
6.422500e+02,-2.270200e-01,-7.941663e-01
6.425000e+02,8.937255e-02,-5.482394e-01
6.427500e+02,3.920768e-01,-2.893234e-01
6.430000e+02,6.745357e-01,-2.421715e-02
6.432500e+02,9.311948e-01,2.395432e-01
6.435000e+02,1.157470e+00,4.943679e-01
6.437500e+02,1.349639e+00,7.333081e-01
6.440000e+02,1.504723e+00,9.505395e-01
6.442500e+02,1.620407e+00,1.141520e+00
6.445000e+02,1.695040e+00,1.302863e+00
6.447500e+02,1.727707e+00,1.432079e+00
6.450000e+02,1.718353e+00,1.527370e+00
6.452500e+02,1.667926e+00,1.587597e+00
6.455000e+02,1.578499e+00,1.612400e+00
6.457500e+02,1.453347e+00,1.602367e+00
6.460000e+02,1.296926e+00,1.559113e+00
6.462500e+02,1.114745e+00,1.485169e+00
6.465000e+02,9.130774e-01,1.383728e+00
6.467500e+02,6.985641e-01,1.258334e+00
6.470000e+02,4.777192e-01,1.112668e+00
6.472500e+02,2.564564e-01,9.505158e-01
6.475000e+02,3.973102e-02,7.759027e-01
6.477500e+02,-1.686087e-01,5.932836e-01
6.480000e+02,-3.657264e-01,4.076537e-01
6.482500e+02,-5.494970e-01,2.244740e-01
6.485000e+02,-7.181012e-01,4.940582e-02
6.487500e+02,-8.696496e-01,-1.120701e-01
6.490000e+02,-1.001950e+00,-2.550347e-01
6.492500e+02,-1.112479e+00,-3.754258e-01
6.495000e+02,-1.198543e+00,-4.702302e-01
6.497500e+02,-1.257556e+00,-5.376205e-01
6.500000e+02,-1.287346e+00,-5.770942e-01
6.502500e+02,-1.286407e+00,-5.896323e-01
6.505000e+02,-1.254058e+00,-5.778166e-01
6.507500e+02,-1.190536e+00,-5.457967e-01
6.510000e+02,-1.097023e+00,-4.990123e-01
6.512500e+02,-9.756822e-01,-4.436555e-01
6.515000e+02,-8.296627e-01,-3.859751e-01
6.517500e+02,-6.630936e-01,-3.315985e-01
6.520000e+02,-4.810072e-01,-2.850480e-01
6.522500e+02,-2.891795e-01,-2.495322e-01
6.525000e+02,-9.388599e-02,-2.269606e-01
6.527500e+02,9.839877e-02,-2.180316e-01
6.530000e+02,2.813166e-01,-2.222385e-01
6.532500e+02,4.489209e-01,-2.377466e-01
6.535000e+02,5.959391e-01,-2.612511e-01
6.537500e+02,7.180129e-01,-2.880414e-01
6.540000e+02,8.119307e-01,-3.124935e-01
6.542500e+02,8.758519e-01,-3.290513e-01
6.545000e+02,9.094889e-01,-3.335102e-01
6.547500e+02,9.141838e-01,-3.241995e-01
6.550000e+02,8.928102e-01,-3.025884e-01
6.552500e+02,8.494573e-01,-2.729892e-01
6.555000e+02,7.889142e-01,-2.413490e-01
6.557500e+02,7.160380e-01,-2.134854e-01
6.560000e+02,6.351392e-01,-1.933675e-01
6.562500e+02,5.495204e-01,-1.820475e-01
6.565000e+02,4.612668e-01,-1.776031e-01
6.567500e+02,3.713061e-01,-1.760524e-01
6.570000e+02,2.796796e-01,-1.728292e-01
6.572500e+02,1.859154e-01,-1.642199e-01
6.575000e+02,8.939101e-02,-1.482389e-01
6.577500e+02,-1.038531e-02,-1.247114e-01
6.580000e+02,-1.135832e-01,-9.470040e-02
6.582500e+02,-2.199090e-01,-5.967683e-02
6.585000e+02,-3.284636e-01,-2.088326e-02
6.587500e+02,-4.375816e-01,2.083035e-02
6.590000e+02,-5.446914e-01,6.471117e-02
6.592500e+02,-6.462832e-01,1.096162e-01
6.595000e+02,-7.380756e-01,1.536949e-01
6.597500e+02,-8.154222e-01,1.944973e-01
6.600000e+02,-8.739058e-01,2.295232e-01
6.602500e+02,-9.099776e-01,2.569866e-01
6.605000e+02,-9.214519e-01,2.764486e-01
6.607500e+02,-9.076964e-01,2.890325e-01
6.610000e+02,-8.694570e-01,2.971334e-01
6.612500e+02,-8.083942e-01,3.037637e-01
6.615000e+02,-7.265142e-01,3.118169e-01
6.617500e+02,-6.257203e-01,3.235224e-01
6.620000e+02,-5.076467e-01,3.402223e-01
6.622500e+02,-3.738156e-01,3.624120e-01
6.625000e+02,-2.260107e-01,3.898688e-01
6.627500e+02,-6.666872e-02,4.216938e-01
6.630000e+02,1.009091e-01,4.562159e-01
6.632500e+02,2.726372e-01,4.908630e-01
6.635000e+02,4.439915e-01,5.221953e-01
6.637500e+02,6.104764e-01,5.462649e-01
6.640000e+02,7.680252e-01,5.593029e-01
6.642500e+02,9.131921e-01,5.585453e-01
6.645000e+02,1.043108e+00,5.428800e-01
6.647500e+02,1.155286e+00,5.130131e-01
6.650000e+02,1.247417e+00,4.710280e-01
6.652500e+02,1.317289e+00,4.194551e-01
6.655000e+02,1.362852e+00,3.601885e-01
6.657500e+02,1.382352e+00,2.936631e-01
6.660000e+02,1.374418e+00,2.186110e-01
6.662500e+02,1.338013e+00,1.324953e-01
6.665000e+02,1.272234e+00,3.245964e-02
6.667500e+02,1.176122e+00,-8.354279e-02
6.670000e+02,1.048654e+00,-2.158167e-01
6.672500e+02,8.890672e-01,-3.624593e-01
6.675000e+02,6.975278e-01,-5.194441e-01
6.677500e+02,4.759600e-01,-6.811561e-01
6.680000e+02,2.287332e-01,-8.411577e-01
6.682500e+02,-3.710921e-02,-9.929520e-01
6.685000e+02,-3.122609e-01,-1.130559e+00
6.687500e+02,-5.861532e-01,-1.248815e+00
6.690000e+02,-8.482738e-01,-1.343387e+00
6.692500e+02,-1.089411e+00,-1.410578e+00
6.695000e+02,-1.302469e+00,-1.447008e+00
6.697500e+02,-1.482677e+00,-1.449325e+00
6.700000e+02,-1.627262e+00,-1.414088e+00
6.702500e+02,-1.734838e+00,-1.337921e+00
6.705000e+02,-1.804838e+00,-1.218020e+00
6.707500e+02,-1.837208e+00,-1.052917e+00
6.710000e+02,-1.832434e+00,-8.433525e-01
6.712500e+02,-1.791756e+00,-5.929571e-01
6.715000e+02,-1.717348e+00,-3.085169e-01
6.717500e+02,-1.612265e+00,3.363350e-04
6.720000e+02,-1.480112e+00,3.219626e-01
6.722500e+02,-1.324514e+00,6.438601e-01
6.725000e+02,-1.148617e+00,9.538019e-01
6.727500e+02,-9.548248e-01,1.240680e+00
6.730000e+02,-7.448586e-01,1.494927e+00
6.732500e+02,-5.201272e-01,1.708576e+00
6.735000e+02,-2.822286e-01,1.875178e+00
6.737500e+02,-3.340626e-02,1.989804e+00
6.740000e+02,2.231756e-01,2.049272e+00
6.742500e+02,4.833663e-01,2.052520e+00
6.745000e+02,7.421104e-01,2.000925e+00
6.747500e+02,9.935901e-01,1.898312e+00
6.750000e+02,1.231379e+00,1.750479e+00
6.752500e+02,1.448630e+00,1.564321e+00
6.755000e+02,1.638373e+00,1.346764e+00
6.757500e+02,1.793984e+00,1.103907e+00
6.760000e+02,1.909806e+00,8.406197e-01
6.762500e+02,1.981793e+00,5.607202e-01
6.765000e+02,2.007991e+00,2.675713e-01
6.767500e+02,1.988671e+00,-3.520068e-02
6.770000e+02,1.926025e+00,-3.431918e-01
6.772500e+02,1.823517e+00,-6.511003e-01
6.775000e+02,1.685092e+00,-9.529821e-01
6.777500e+02,1.514526e+00,-1.242687e+00
6.780000e+02,1.315140e+00,-1.514233e+00
6.782500e+02,1.089947e+00,-1.761942e+00
6.785000e+02,8.421536e-01,-1.980366e+00
6.787500e+02,5.757782e-01,-2.164148e+00
6.790000e+02,2.961401e-01,-2.308034e+00
6.792500e+02,1.001545e-02,-2.407182e+00
6.795000e+02,-2.746049e-01,-2.457708e+00
6.797500e+02,-5.490875e-01,-2.457265e+00
6.800000e+02,-8.048982e-01,-2.405368e+00
6.802500e+02,-1.034330e+00,-2.303258e+00
6.805000e+02,-1.231074e+00,-2.153300e+00
6.807500e+02,-1.390553e+00,-1.958122e+00
6.810000e+02,-1.510028e+00,-1.719843e+00
6.812500e+02,-1.588496e+00,-1.439732e+00
6.815000e+02,-1.626452e+00,-1.118463e+00
6.817500e+02,-1.625572e+00,-7.569052e-01
6.820000e+02,-1.588361e+00,-3.571608e-01
6.822500e+02,-1.517819e+00,7.651080e-02
6.825000e+02,-1.417176e+00,5.371860e-01
6.827500e+02,-1.289723e+00,1.015312e+00
6.830000e+02,-1.138751e+00,1.499204e+00
6.832500e+02,-9.675992e-01,1.975781e+00
6.835000e+02,-7.797596e-01,2.431307e+00
6.837500e+02,-5.790176e-01,2.851974e+00
6.840000e+02,-3.695745e-01,3.224327e+00
6.842500e+02,-1.561324e-01,3.535605e+00
6.845000e+02,5.607770e-02,3.774155e+00
6.847500e+02,2.613457e-01,3.929962e+00
6.850000e+02,4.536310e-01,3.995264e+00
6.852500e+02,6.268268e-01,3.965131e+00
6.855000e+02,7.751349e-01,3.837802e+00
6.857500e+02,8.935033e-01,3.614699e+00
6.860000e+02,9.780395e-01,3.300091e+00
6.862500e+02,1.026294e+00,2.900537e+00
6.865000e+02,1.037338e+00,2.424303e+00
6.867500e+02,1.011617e+00,1.880931e+00
6.870000e+02,9.506726e-01,1.281081e+00
6.872500e+02,8.568589e-01,6.365996e-01
6.875000e+02,7.332114e-01,-3.929204e-02
6.877500e+02,5.835372e-01,-7.318984e-01
6.880000e+02,4.126865e-01,-1.425183e+00
6.882500e+02,2.268467e-01,-2.102211e+00
6.885000e+02,3.364799e-02,-2.745838e+00
6.887500e+02,-1.580901e-01,-3.339514e+00
6.890000e+02,-3.390087e-01,-3.868006e+00
6.892500e+02,-5.001333e-01,-4.317912e+00
6.895000e+02,-6.338239e-01,-4.677909e+00
6.897500e+02,-7.344778e-01,-4.938803e+00
6.900000e+02,-7.987983e-01,-5.093528e+00
6.902500e+02,-8.256077e-01,-5.137221e+00
6.905000e+02,-8.153481e-01,-5.067493e+00
6.907500e+02,-7.695129e-01,-4.884845e+00
6.910000e+02,-6.902379e-01,-4.593125e+00
6.912500e+02,-5.801735e-01,-4.199809e+00
6.915000e+02,-4.426042e-01,-3.715946e+00
6.917500e+02,-2.816691e-01,-3.155665e+00
6.920000e+02,-1.024969e-01,-2.535294e+00
6.922500e+02,8.886838e-02,-1.872256e+00
6.925000e+02,2.857622e-01,-1.183956e+00
6.927500e+02,4.813174e-01,-4.868914e-01
6.930000e+02,6.688590e-01,2.039213e-01
6.932500e+02,8.421597e-01,8.751799e-01
6.935000e+02,9.955239e-01,1.515292e+00
6.937500e+02,1.123762e+00,2.114263e+00
6.940000e+02,1.222163e+00,2.663580e+00
6.942500e+02,1.286566e+00,3.156143e+00
6.945000e+02,1.313548e+00,3.586231e+00
6.947500e+02,1.300697e+00,3.949442e+00
6.950000e+02,1.246852e+00,4.242603e+00
6.952500e+02,1.152242e+00,4.463626e+00
